# t 	 SC 	 SH 	 IHC 
2.578	3.9399999999999937	9.329999999999993	-0.29174023544936467
2.579	3.9399999999999937	9.334999999999994	-0.2862916637103531
2.58	3.9399999999999937	9.344999999999994	-0.29498191446870375
2.581	3.9399999999999937	9.349999999999994	-0.29681000074782327
2.582	3.9399999999999937	9.349999999999994	-0.2967498677230936
2.583	3.9449999999999936	9.354999999999995	-0.2654484368754589
2.584	3.949999999999994	9.354999999999995	-0.27394146269981057
2.585	3.949999999999994	9.359999999999994	-0.2579930218808024
2.586	3.954999999999994	9.359999999999994	-0.261163053093449
2.587	3.954999999999994	9.359999999999994	-0.2612936226487016
2.588	3.954999999999994	9.359999999999994	-0.261414565760903
2.589	3.954999999999994	9.359999999999994	-0.2615258824300513
2.59	3.9599999999999937	9.359999999999994	-0.2687134737913228
2.591	3.9599999999999937	9.369999999999994	-0.2777766867094799
2.592	3.9599999999999937	9.369999999999994	-0.2777760548946873
2.593	3.9599999999999937	9.369999999999994	-0.27776634152984586
2.594	3.9599999999999937	9.369999999999994	-0.27774754661495477
2.595	3.9599999999999937	9.369999999999994	-0.27771967015001503
2.596	3.9599999999999937	9.369999999999994	-0.27768271213502593
2.597	3.9599999999999937	9.374999999999995	-0.26989652450610235
2.598	3.9599999999999937	9.379999999999995	-0.27400530361786923
2.599	3.9699999999999935	9.384999999999994	-0.24072907933818655
2.6	3.9699999999999935	9.389999999999995	-0.24085915708137973
2.601	3.9699999999999935	9.389999999999995	-0.2409729581725558
2.602	3.9699999999999935	9.394999999999996	-0.25218452727257124
2.603	3.9699999999999935	9.394999999999996	-0.25226655584500113
2.604	3.9699999999999935	9.399999999999997	-0.25382240236837994
2.605	3.9699999999999935	9.404999999999998	-0.2301312194294985
2.606	3.9699999999999935	9.404999999999998	-0.23018547264534184
2.607	3.9699999999999935	9.404999999999998	-0.23023009941813297
2.608	3.9699999999999935	9.404999999999998	-0.23026509974787202
2.609	3.9699999999999935	9.414999999999997	-0.24110093582571798
2.61	3.9699999999999935	9.424999999999997	-0.2510294034733371
2.611	3.9699999999999935	9.434999999999997	-0.26470983774971973
2.612	3.9749999999999934	9.439999999999998	-0.23133020345095187
2.613	3.9749999999999934	9.439999999999998	-0.2313775763850301
2.614	3.9749999999999934	9.439999999999998	-0.2314149596140539
2.615	3.9799999999999938	9.449999999999998	-0.23055295282582647
2.616	3.9799999999999938	9.454999999999997	-0.2189349652110724
2.617	3.9899999999999936	9.454999999999997	-0.2228341054554038
2.618	3.9899999999999936	9.454999999999997	-0.22289647058196668
2.619	3.9949999999999934	9.454999999999997	-0.23280472599224267
2.62	3.9949999999999934	9.454999999999997	-0.23290934663573645
2.621	3.9949999999999934	9.459999999999997	-0.21839180455395607
2.622	3.9949999999999934	9.459999999999997	-0.2184626530184196
2.623	3.9949999999999934	9.459999999999997	-0.21852242199182334
2.624	3.9949999999999934	9.469999999999999	-0.21091596264240087
2.625	3.9949999999999934	9.479999999999999	-0.22238039643096885
2.626	3.9949999999999934	9.485	-0.214674269537578
2.6270000000000002	3.9949999999999934	9.489999999999998	-0.21508640592846523
2.628	4.004999999999994	9.489999999999998	-0.2257018291364851
2.629	4.004999999999994	9.489999999999998	-0.2257084073380261
2.63	4.004999999999994	9.495	-0.21424897876003846
2.6310000000000002	4.004999999999994	9.495	-0.21418986417806948
2.632	4.014999999999994	9.495	-0.21308177467519496
2.633	4.014999999999994	9.495	-0.21291091970364448
2.634	4.014999999999994	9.5	-0.20923969224366304
2.6350000000000002	4.014999999999994	9.504999999999999	-0.2197728206979014
2.636	4.014999999999994	9.504999999999999	-0.21951299821866388
2.637	4.019999999999994	9.51	-0.2244862484768124
2.638	4.019999999999994	9.52	-0.23462520473549353
2.6390000000000002	4.024999999999994	9.524999999999999	-0.26215041350688284
2.64	4.024999999999994	9.53	-0.2684516615243439
2.641	4.024999999999994	9.540000000000001	-0.2713958956890432
2.642	4.024999999999994	9.55	-0.2506057315296454
2.6430000000000002	4.024999999999994	9.56	-0.22320019943684
2.644	4.024999999999994	9.565000000000001	-0.2236146898587027
2.645	4.024999999999994	9.565000000000001	-0.22355048632122837
2.646	4.024999999999994	9.575000000000001	-0.21759859046949953
2.6470000000000002	4.029999999999994	9.585	-0.20585800799719056
2.648	4.034999999999994	9.585	-0.22877607304117334
2.649	4.034999999999994	9.585	-0.22896457928129704
2.65	4.034999999999994	9.59	-0.23385252719190225
2.6510000000000002	4.034999999999994	9.59	-0.2339647138605788
2.652	4.034999999999994	9.595	-0.2589090973736834
2.653	4.034999999999994	9.595	-0.25902266029171267
2.654	4.034999999999994	9.595	-0.2591253253496831
2.6550000000000002	4.039999999999995	9.6	-0.28811996763130204
2.656	4.039999999999995	9.6	-0.2882925111824687
2.657	4.039999999999995	9.6	-0.2884545201355791
2.658	4.044999999999995	9.6	-0.28644773513599864
2.6590000000000003	4.044999999999995	9.6	-0.2866642862968434
2.66	4.044999999999995	9.6	-0.28687012122863037
2.661	4.044999999999995	9.605	-0.29349044613676856
2.662	4.044999999999995	9.61	-0.2917806904167297
2.6630000000000003	4.044999999999995	9.61	-0.29207060331182483
2.664	4.044999999999995	9.61	-0.29234979997786265
2.665	4.0499999999999945	9.61	-0.2724511245489949
2.666	4.0499999999999945	9.615	-0.286854247375223
2.6670000000000003	4.059999999999993	9.615	-0.28757975959698934
2.668	4.064999999999993	9.620000000000001	-0.28653361135600985
