# t 	 IC 	 IH 	 IHC 
5.174	16.801167744336052	21.474057181251386	7.1553137715680375
5.175	16.79817149407583	21.466431829390253	7.163773878949246
5.176	16.795962773924703	21.50007677976292	7.17434530990007
5.1770000000000005	16.793764278563884	21.495763436254034	7.171044196560791
5.178	16.86778189101143	21.513863476616685	7.201816459181035
5.179	16.86557467153976	21.544990820337688	7.199794667402924
5.18	16.86337774732151	21.540588555112038	7.196401009981908
5.181	16.861191121333906	21.536218955832258	7.193020441030516
5.182	16.96334797969389	21.557524833013396	7.208981707151099
5.183	16.949438565425663	21.511152062706728	7.230547048634162
5.184	16.947186433938423	21.50716654699596	7.22751839239452
5.1850000000000005	16.919892554034877	21.518430531324036	7.255230312588132
5.186	16.920892446873946	21.487576092304842	7.240196095724454
5.187	16.91894230561793	21.483681663132842	7.237417910759974
5.188	16.955313896483485	21.520214982421585	7.243114387800009
5.189	16.956881945883215	21.513587947556353	7.257899305071416
5.19	16.955220889718575	21.509640598749236	7.255388303974904
5.191	16.953570302761726	21.50572842396671	7.252891567669686
5.192	16.951930192024655	21.50185143128829	7.250409112592211
5.1930000000000005	16.940322710113488	21.439707914468684	7.213389478375783
5.194	16.938738228876687	21.493253572410048	7.21814454989783
5.195	16.93195642213303	21.497661257790313	7.169658980329975
5.196	16.930716117953605	21.575424091219414	7.224610718984178
5.197	16.92948622323465	21.57251542891848	7.2225348366844475
5.198	16.928398698653073	21.5879945069864	7.242563455700513
5.199	16.927321368421225	21.585119360939558	7.240557242993036
5.2	16.926254152564002	21.58227938714401	7.2385646842630464
5.2010000000000005	16.924884276555638	21.524923517480588	7.227852416452058
5.202	16.923716442547846	21.552238184786102	7.237373001504635
5.203	16.94483752172162	21.53093882275268	7.2069572372627695
5.204	16.957143307397185	21.52432506334941	7.220777110801942
5.205	16.955785382309728	21.521437709619867	7.218661799569364
5.206	16.954303961589957	21.494662998482823	7.194195281520334
5.207	16.92937995547766	21.50581247308891	7.2123098636765235
5.208	16.927626705362226	21.50285329551276	7.210001529016528
5.2090000000000005	16.925883589559238	21.49993016478331	7.20770675842403
5.21	16.924150615513962	21.497043088994293	7.205425566670254
5.211	16.931307929382392	21.49553812808545	7.1980737071822585
5.212	16.929394325745807	21.52436165639944	7.215941435769288
5.213	16.92723912207434	21.57916271197272	7.2505699617597985
5.214	16.926287359829715	21.593759284732872	7.241357367051314
5.215	16.91987621572989	21.590762147831114	7.232710070857218
5.216	16.91784388277197	21.58780118203016	7.230205588231142
5.2170000000000005	16.91653353422865	21.6372353085733	7.242982240034404
5.218	16.914676117658065	21.634267489410206	7.240564931307662
5.219	16.91282916989035	21.631335906160867	7.2381618482535055
5.22	16.910885359106235	21.674056268721063	7.249502999411965
5.221	16.908975971677098	21.671094686776375	7.247037813012969
5.222	16.896580694825495	21.70168157735425	7.2489666111226025
5.223	16.85185724221824	21.698345610043532	7.205914267335052
5.224	16.849870477447244	21.69504481478244	7.203307100619662
5.2250000000000005	16.84789411044881	21.691779522325344	7.200713856889734
5.226	16.846150426734088	21.75577240187789	7.235337204001743
5.227	16.84441721250129	21.752590488933205	7.232902343661795
5.228	16.84151049619027	21.807890412056935	7.273139547916246
